Query_ID,Doc_ID,Rank,Doc_Length,Term,TF(f),IDF_BM25,Numerator,Denominator,Term_BM25_Score
105,743,7,75,cylindr,4,2.6448,12.0,5.7416,5.5276
105,743,7,75,shell,5,2.5768,15.0,6.7416,5.7333
105,763,8,56,effect,2,0.9524,6.0,3.5031,1.6313
105,763,8,56,intern,3,3.4495,9.0,4.5031,6.8942
105,763,8,56,cylindr,1,2.6448,3.0,2.5031,3.1699
105,763,8,56,shell,1,2.5768,3.0,2.5031,3.0884
105,1126,9,53,effect,1,0.9524,3.0,2.4654,1.159
105,1126,9,53,intern,1,3.4495,3.0,2.4654,4.1974
105,1126,9,53,cylindr,2,2.6448,6.0,3.4654,4.5792
105,1126,9,53,shell,2,2.5768,6.0,3.4654,4.4615
105,1067,10,42,column,1,3.6476,3.0,2.3273,4.702
105,1067,10,42,cylindr,2,2.6448,6.0,3.3273,4.7692
105,1067,10,42,shell,2,2.5768,6.0,3.3273,4.6466
106,847,1,53,experiment,1,1.4175,3.0,2.4654,1.7248
106,847,1,53,shell,3,2.5768,9.0,4.4654,5.1935
106,847,1,53,vibrat,2,3.2107,6.0,3.4654,5.559
106,764,2,97,experiment,1,1.4175,3.0,3.0178,1.4091
106,764,2,97,shell,8,2.5768,24.0,10.0178,6.1733
106,764,2,97,vibrat,2,3.2107,6.0,4.0178,4.7947
106,1036,3,69,shell,3,2.5768,9.0,4.6663,4.97
106,1036,3,69,vibrat,3,3.2107,9.0,4.6663,6.1926
106,844,4,119,experiment,1,1.4175,3.0,3.294,1.2909
106,844,4,119,shell,1,2.5768,3.0,3.294,2.3468
106,844,4,119,vibrat,6,3.2107,18.0,8.294,6.968
106,848,5,42,shell,4,2.5768,12.0,5.3273,5.8044
106,848,5,42,vibrat,1,3.2107,3.0,2.3273,4.1387
106,846,6,121,experiment,1,1.4175,3.0,3.3191,1.2812
106,846,6,121,shell,1,2.5768,3.0,3.3191,2.329
106,846,6,121,vibrat,4,3.2107,12.0,6.3191,6.0971
106,953,7,38,shell,3,2.5768,9.0,4.2771,5.4222
106,953,7,38,vibrat,1,3.2107,3.0,2.2771,4.23
106,739,8,167,experiment,1,1.4175,3.0,3.8966,1.0913
106,739,8,167,shell,10,2.5768,30.0,12.8966,5.9941
106,739,8,167,vibrat,1,3.2107,3.0,3.8966,2.4719
106,42,9,161,experiment,1,1.4175,3.0,3.8213,1.1128
106,42,9,161,techniqu,1,2.6448,3.0,3.8213,2.0763
106,42,9,161,vibrat,5,3.2107,15.0,7.8213,6.1576
106,1043,10,103,shell,5,2.5768,15.0,7.0931,5.4492
106,1043,10,103,vibrat,1,3.2107,3.0,3.0931,3.114
107,640,1,187,theoret,3,1.7832,9.0,6.1477,2.6106
107,640,1,187,work,1,2.5131,3.0,4.1477,1.8177
107,640,1,187,behaviour,3,3.9308,9.0,6.1477,5.7544
107,640,1,187,typic,2,3.5943,6.0,5.1477,4.1894
107,640,1,187,structur,8,2.5675,24.0,11.1477,5.5275
107,640,1,187,nois,5,3.8606,15.0,8.1477,7.1073
107,640,1,187,environ,1,4.9936,3.0,4.1477,3.6118
107,640,1,187,possibl,2,2.2047,6.0,5.1477,2.5698
107,640,1,187,design,6,2.2717,18.0,9.1477,4.4699
107,725,2,65,theoret,1,1.7832,3.0,2.6161,2.0449
107,725,2,65,experiment,1,1.4175,3.0,2.6161,1.6255
107,725,2,65,typic,1,3.5943,3.0,2.6161,4.1218
107,725,2,65,aircraft,2,2.9752,6.0,3.6161,4.9367
107,725,2,65,structur,3,2.5675,9.0,4.6161,5.0058
107,725,2,65,nois,3,3.8606,9.0,4.6161,7.527
107,883,3,59,behaviour,3,3.9308,9.0,4.5407,7.791
107,883,3,59,typic,1,3.5943,3.0,2.5407,4.244
107,883,3,59,aircraft,2,2.9752,6.0,3.5407,5.0417
107,883,3,59,structur,2,2.5675,6.0,3.5407,4.3507
107,883,3,59,design,1,2.2717,3.0,2.5407,2.6823
107,724,4,85,aircraft,1,2.9752,3.0,2.8672,3.1131
107,724,4,85,structur,4,2.5675,12.0,5.8672,5.2512
107,724,4,85,environ,1,4.9936,3.0,2.8672,5.225
107,724,4,85,develop,1,1.6671,3.0,2.8672,1.7443
107,724,4,85,design,4,2.2717,12.0,5.8672,4.6462
107,220,5,81,experiment,1,1.4175,3.0,2.8169,1.5096
107,220,5,81,work,3,2.5131,9.0,4.8169,4.6956
107,220,5,81,aircraft,1,2.9752,3.0,2.8169,3.1686
107,220,5,81,structur,1,2.5675,3.0,2.8169,2.7343
107,220,5,81,nois,2,3.8606,6.0,3.8169,6.0686
107,220,5,81,develop,1,1.6671,3.0,2.8169,1.7754
107,909,6,36,aircraft,1,2.9752,3.0,2.252,3.9635
107,909,6,36,structur,2,2.5675,6.0,3.252,4.737
107,909,6,36,nois,3,3.8606,9.0,4.252,8.1715
107,909,6,36,possibl,1,2.2047,3.0,2.252,2.9371
107,12,7,73,summar,1,4.4416,3.0,2.7165,4.9051
107,12,7,73,experiment,1,1.4175,3.0,2.7165,1.5654
107,12,7,73,aircraft,2,2.9752,6.0,3.7165,4.8033
107,12,7,73,structur,5,2.5675,15.0,6.7165,5.7339
107,12,7,73,design,1,2.2717,3.0,2.7165,2.5087
107,720,8,109,theoret,1,1.7832,3.0,3.1685,1.6884
107,720,8,109,experiment,1,1.4175,3.0,3.1685,1.3421
107,720,8,109,work,1,2.5131,3.0,3.1685,2.3795
107,720,8,109,structur,3,2.5675,9.0,5.1685,4.4708
107,720,8,109,environ,2,4.9936,6.0,4.1685,7.1878
107,720,8,109,possibl,1,2.2047,3.0,3.1685,2.0875
107,870,9,75,work,1,2.5131,3.0,2.7416,2.75
107,870,9,75,behaviour,1,3.9308,3.0,2.7416,4.3012
107,870,9,75,structur,1,2.5675,3.0,2.7416,2.8094
107,870,9,75,develop,1,1.6671,3.0,2.7416,1.8242
107,870,9,75,design,2,2.2717,6.0,3.7416,3.6428
107,870,9,75,procedur,1,2.7619,3.0,2.7416,3.0222
107,29,10,144,theoret,2,1.7832,6.0,4.6079,2.322
107,29,10,144,experiment,1,1.4175,3.0,3.6079,1.1786
107,29,10,144,work,1,2.5131,3.0,3.6079,2.0897
107,29,10,144,aircraft,2,2.9752,6.0,4.6079,3.8741
107,29,10,144,structur,1,2.5675,3.0,3.6079,2.1349
107,29,10,144,environ,2,4.9936,6.0,4.6079,6.5023
108,75,1,62,data,1,1.8627,3.0,2.5784,2.1673
108,75,1,62,fatigu,3,4.1314,9.0,4.5784,8.1214
108,75,1,62,structur,2,2.5675,6.0,3.5784,4.3049
108,75,1,62,acoust,3,4.5041,9.0,4.5784,8.854
108,75,1,62,load,1,1.9441,3.0,2.5784,2.262
108,724,2,85,fatigu,2,4.1314,6.0,3.8672,6.41
108,724,2,85,structur,4,2.5675,12.0,5.8672,5.2512
108,724,2,85,acoust,7,4.5041,21.0,8.8672,10.667
108,724,2,85,load,1,1.9441,3.0,2.8672,2.0342
108,720,3,109,fatigu,3,4.1314,9.0,5.1685,7.1942
108,720,3,109,structur,3,2.5675,9.0,5.1685,4.4708
108,720,3,109,acoust,3,4.5041,9.0,5.1685,7.8431
108,884,4,39,data,1,1.8627,3.0,2.2896,2.4407
108,884,4,39,fatigu,3,4.1314,9.0,4.2896,8.6681
108,884,4,39,structur,4,2.5675,12.0,5.2896,5.8245
108,884,4,39,load,1,1.9441,3.0,2.2896,2.5473
108,726,5,63,fatigu,4,4.1314,12.0,5.5909,8.8674
108,726,5,63,structur,4,2.5675,12.0,5.5909,5.5106
108,726,5,63,load,3,1.9441,9.0,4.5909,3.8112
108,883,6,59,data,1,1.8627,3.0,2.5407,2.1995
108,883,6,59,fatigu,4,4.1314,12.0,5.5407,8.9478
108,883,6,59,structur,2,2.5675,6.0,3.5407,4.3507
108,883,6,59,load,1,1.9441,3.0,2.5407,2.2956
108,640,7,187,data,1,1.8627,3.0,4.1477,1.3473
108,640,7,187,fatigu,4,4.1314,12.0,7.1477,6.9361
108,640,7,187,structur,8,2.5675,24.0,11.1477,5.5275
108,640,7,187,acoust,1,4.5041,3.0,4.1477,3.2578
108,727,8,126,fatigu,3,4.1314,9.0,5.3819,6.9089
108,727,8,126,structur,1,2.5675,3.0,3.3819,2.2775
108,727,8,126,acoust,1,4.5041,3.0,3.3819,3.9955
108,727,8,126,load,4,1.9441,12.0,6.3819,3.6556
108,768,9,43,fatigu,5,4.1314,15.0,6.3399,9.7749
108,768,9,43,load,2,1.9441,6.0,3.3399,3.4926
108,881,10,87,data,1,1.8627,3.0,2.8923,1.9321
108,881,10,87,fatigu,3,4.1314,9.0,4.8923,7.6003
108,881,10,87,load,3,1.9441,9.0,4.8923,3.5765
109,391,1,79,panel,5,3.4272,15.0,6.7918,7.5692
109,391,1,79,subject,1,2.6549,3.0,2.7918,2.8528
109,391,1,79,aerodynam,3,2.0548,9.0,4.7918,3.8593
109,859,2,159,panel,15,3.4272,45.0,17.7962,8.6662
109,859,2,159,aerodynam,3,2.0548,9.0,5.7962,3.1905
109,859,2,159,heat,3,1.5197,9.0,5.7962,2.3597
109,627,3,84,panel,6,3.4272,18.0,7.8546,7.854
109,627,3,84,subject,1,2.6549,3.0,2.8546,2.7901
109,627,3,84,aerodynam,1,2.0548,3.0,2.8546,2.1594
109,1008,4,51,panel,6,3.4272,18.0,7.4403,8.2914
109,1008,4,51,aerodynam,1,2.0548,3.0,2.4403,2.5261
109,1008,4,51,heat,1,1.5197,3.0,2.4403,1.8683
109,51,5,105,subject,3,2.6549,9.0,5.1182,4.6684
109,51,5,105,aerodynam,4,2.0548,12.0,6.1182,4.0301
109,51,5,105,heat,7,1.5197,21.0,9.1182,3.5
109,658,6,137,panel,11,3.4272,33.0,13.52,8.3653
109,658,6,137,aerodynam,4,2.0548,12.0,6.52,3.7818
109,711,7,91,panel,5,3.4272,15.0,6.9425,7.4049
109,711,7,91,aerodynam,2,2.0548,6.0,3.9425,3.1271
109,711,7,91,heat,1,1.5197,3.0,2.9425,1.5494
109,31,8,23,panel,2,3.4272,6.0,3.0888,6.6575
109,31,8,23,subject,1,2.6549,3.0,2.0888,3.8131
109,390,9,75,panel,4,3.4272,12.0,5.7416,7.1629
109,390,9,75,aerodynam,2,2.0548,6.0,3.7416,3.295
109,5,10,37,subject,1,2.6549,3.0,2.2645,3.5171
109,5,10,37,aerodynam,1,2.0548,3.0,2.2645,2.7221
109,5,10,37,heat,6,1.5197,18.0,7.2645,3.7656
110,15,1,74,increas,1,1.9002,3.0,2.7291,2.0889
110,15,1,74,plate,5,1.8178,15.0,6.7291,4.0521
110,15,1,74,critic,1,2.9208,3.0,2.7291,3.2108
110,15,1,74,valu,1,1.4876,3.0,2.7291,1.6353
110,15,1,74,buckl,2,2.3968,6.0,3.7291,3.8565
110,15,1,74,buckl,2,2.3968,6.0,3.7291,3.8565
110,15,1,74,mode,1,3.1423,3.0,2.7291,3.4543
110,1387,2,120,edg,6,2.0058,18.0,8.3066,4.3466
110,1387,2,120,load,3,1.9441,9.0,5.3066,3.2973
110,1387,2,120,critic,2,2.9208,6.0,4.3066,4.0693
110,1387,2,120,valu,2,1.4876,6.0,4.3066,2.0726
110,1387,2,120,buckl,3,2.3968,9.0,5.3066,4.065
110,1387,2,120,buckl,3,2.3968,9.0,5.3066,4.065
110,862,3,32,plate,2,1.8178,6.0,3.2018,3.4065
110,862,3,32,buckl,2,2.3968,6.0,3.2018,4.4916
110,862,3,32,chang,2,2.4368,6.0,3.2018,4.5666
110,862,3,32,buckl,2,2.3968,6.0,3.2018,4.4916
110,862,3,32,mode,1,3.1423,3.0,2.2018,4.2815
110,1035,4,132,load,3,1.9441,9.0,5.4572,3.2062
110,1035,4,132,buckl,7,2.3968,21.0,9.4572,5.3222
110,1035,4,132,chang,3,2.4368,9.0,5.4572,4.0188
110,1035,4,132,buckl,7,2.3968,21.0,9.4572,5.3222
110,1035,4,132,mode,1,3.1423,3.0,3.4572,2.7267
110,827,5,174,increas,1,1.9002,3.0,3.9845,1.4307
110,827,5,174,load,4,1.9441,12.0,6.9845,3.3402
110,827,5,174,valu,4,1.4876,12.0,6.9845,2.5559
110,827,5,174,buckl,10,2.3968,30.0,12.9845,5.5377
110,827,5,174,chang,1,2.4368,3.0,3.9845,1.8347
110,827,5,174,buckl,10,2.3968,30.0,12.9845,5.5377
110,856,6,144,increas,2,1.9002,6.0,4.6079,2.4743
110,856,6,144,edg,2,2.0058,6.0,4.6079,2.6118
110,856,6,144,plate,1,1.8178,3.0,3.6079,1.5115
110,856,6,144,buckl,5,2.3968,15.0,7.6079,4.7257
110,856,6,144,buckl,5,2.3968,15.0,7.6079,4.7257
110,856,6,144,mode,2,3.1423,6.0,4.6079,4.0916
110,1398,7,115,edg,3,2.0058,9.0,5.2438,3.4427
110,1398,7,115,load,3,1.9441,9.0,5.2438,3.3367
110,1398,7,115,plate,11,1.8178,33.0,13.2438,4.5295
110,1398,7,115,critic,2,2.9208,6.0,4.2438,4.1295
110,1398,7,115,buckl,1,2.3968,3.0,3.2438,2.2167
110,1398,7,115,buckl,1,2.3968,3.0,3.2438,2.2167
110,1177,8,62,load,4,1.9441,12.0,5.5784,4.1821
110,1177,8,62,buckl,4,2.3968,12.0,5.5784,5.1559
110,1177,8,62,buckl,4,2.3968,12.0,5.5784,5.1559
110,1177,8,62,mode,2,3.1423,6.0,3.5784,5.2688
110,412,9,64,edg,2,2.0058,6.0,3.6035,3.3398
110,412,9,64,plate,3,1.8178,9.0,4.6035,3.5538
110,412,9,64,critic,2,2.9208,6.0,3.6035,4.8633
110,412,9,64,buckl,2,2.3968,6.0,3.6035,3.9908
110,412,9,64,buckl,2,2.3968,6.0,3.6035,3.9908
110,1131,10,66,load,3,1.9441,9.0,4.6286,3.7802
110,1131,10,66,critic,1,2.9208,3.0,2.6286,3.3335
110,1131,10,66,valu,1,1.4876,3.0,2.6286,1.6978
110,1131,10,66,buckl,5,2.3968,15.0,6.6286,5.4238
110,1131,10,66,buckl,5,2.3968,15.0,6.6286,5.4238
111,894,1,134,elast,4,2.8321,12.0,6.4823,5.2428
111,894,1,134,edg,5,2.0058,15.0,7.4823,4.0212
111,894,1,134,restraint,2,5.1049,6.0,4.4823,6.8333
111,894,1,134,panel,7,3.4272,21.0,9.4823,7.5901
111,894,1,134,flutter,2,3.2107,6.0,4.4823,4.2978
111,856,2,144,effect,4,0.9524,12.0,6.6079,1.7297
111,856,2,144,edg,2,2.0058,6.0,4.6079,2.6118
111,856,2,144,panel,15,3.4272,45.0,17.6079,8.7589
111,856,2,144,flutter,10,3.2107,30.0,12.6079,7.6397
111,857,3,142,effect,4,0.9524,12.0,6.5828,1.7363
111,857,3,142,edg,3,2.0058,9.0,5.5828,3.2336
111,857,3,142,panel,14,3.4272,42.0,16.5828,8.6803
111,857,3,142,flutter,6,3.2107,18.0,8.5828,6.7336
111,627,4,84,elast,1,2.8321,3.0,2.8546,2.9764
111,627,4,84,edg,2,2.0058,6.0,3.8546,3.1223
111,627,4,84,panel,6,3.4272,18.0,7.8546,7.854
111,627,4,84,flutter,3,3.2107,9.0,4.8546,5.9524
111,390,5,75,effect,1,0.9524,3.0,2.7416,1.0422
111,390,5,75,edg,1,2.0058,3.0,2.7416,2.1949
111,390,5,75,consid,2,1.7255,6.0,3.7416,2.767
111,390,5,75,panel,4,3.4272,12.0,5.7416,7.1629
111,390,5,75,flutter,4,3.2107,12.0,5.7416,6.7104
111,1008,6,51,effect,1,0.9524,3.0,2.4403,1.1709
111,1008,6,51,consid,1,1.7255,3.0,2.4403,2.1212
111,1008,6,51,panel,6,3.4272,18.0,7.4403,8.2914
111,1008,6,51,flutter,4,3.2107,12.0,5.4403,7.082
111,1131,7,66,effect,2,0.9524,6.0,3.6286,1.5749
111,1131,7,66,elast,1,2.8321,3.0,2.6286,3.2323
111,1131,7,66,restraint,4,5.1049,12.0,5.6286,10.8834
111,1131,7,66,consid,2,1.7255,6.0,3.6286,2.8531
111,766,8,161,effect,4,0.9524,12.0,6.8213,1.6755
111,766,8,161,panel,13,3.4272,39.0,15.8213,8.4482
111,766,8,161,flutter,9,3.2107,27.0,11.8213,7.3333
111,392,9,52,elast,3,2.8321,9.0,4.4528,5.7243
111,392,9,52,edg,7,2.0058,21.0,8.4528,4.9833
111,392,9,52,restraint,1,5.1049,3.0,2.4528,6.2436
111,1392,10,165,elast,1,2.8321,3.0,3.8715,2.1946
111,1392,10,165,edg,7,2.0058,21.0,9.8715,4.2671
111,1392,10,165,consid,2,1.7255,6.0,4.8715,2.1252
111,1392,10,165,panel,10,3.4272,30.0,12.8715,7.9879
112,641,1,73,solut,3,1.2349,9.0,4.7165,2.3564
112,641,1,73,clamp,3,3.795,9.0,4.7165,7.2415
112,641,1,73,plate,3,1.8178,9.0,4.7165,3.4687
112,641,1,73,problem,7,1.4657,21.0,8.7165,3.5313
112,641,1,73,classic,1,3.5192,3.0,2.7165,3.8865
112,641,1,73,theori,1,1.1214,3.0,2.7165,1.2384
112,641,1,73,bend,1,3.0036,3.0,2.7165,3.3171
112,641,1,73,reduc,1,2.3659,3.0,2.7165,2.6129
112,641,1,73,two,2,0.8439,6.0,3.7165,1.3623
112,641,1,73,success,1,3.4954,3.0,2.7165,3.8602
112,641,1,73,membran,3,4.8936,9.0,4.7165,9.3379
112,641,1,73,boundari,1,1.0911,3.0,2.7165,1.205
112,641,1,73,problem,7,1.4657,21.0,8.7165,3.5313
112,730,2,132,solut,1,1.2349,3.0,3.4572,1.0716
112,730,2,132,clamp,4,3.795,12.0,6.4572,7.0525
112,730,2,132,plate,7,1.8178,21.0,9.4572,4.0364
112,730,2,132,problem,9,1.4657,27.0,11.4572,3.4542
112,730,2,132,bend,2,3.0036,6.0,4.4572,4.0433
112,730,2,132,membran,3,4.8936,9.0,5.4572,8.0704
112,730,2,132,boundari,1,1.0911,3.0,3.4572,0.9468
112,730,2,132,valu,1,1.4876,3.0,3.4572,1.2909
112,730,2,132,problem,9,1.4657,27.0,11.4572,3.4542
112,734,3,105,solut,3,1.2349,9.0,5.1182,2.1715
112,734,3,105,clamp,2,3.795,6.0,4.1182,5.529
112,734,3,105,plate,2,1.8178,6.0,4.1182,2.6484
112,734,3,105,problem,3,1.4657,9.0,5.1182,2.5774
112,734,3,105,bend,1,3.0036,3.0,3.1182,2.8897
112,734,3,105,two,1,0.8439,3.0,3.1182,0.8119
112,734,3,105,success,1,3.4954,3.0,3.1182,3.3629
112,734,3,105,boundari,6,1.0911,18.0,8.1182,2.4193
112,734,3,105,valu,2,1.4876,6.0,4.1182,2.1674
112,734,3,105,problem,3,1.4657,9.0,5.1182,2.5774
112,733,4,104,clamp,3,3.795,9.0,5.1057,6.6895
112,733,4,104,plate,7,1.8178,21.0,9.1057,4.1923
112,733,4,104,problem,4,1.4657,12.0,6.1057,2.8807
112,733,4,104,bend,4,3.0036,12.0,6.1057,5.9032
112,733,4,104,boundari,1,1.0911,3.0,3.1057,1.054
112,733,4,104,problem,4,1.4657,12.0,6.1057,2.8807
112,422,5,69,solut,1,1.2349,3.0,2.6663,1.3895
112,422,5,69,clamp,1,3.795,3.0,2.6663,4.2699
112,422,5,69,plate,1,1.8178,3.0,2.6663,2.0453
112,422,5,69,problem,3,1.4657,9.0,4.6663,2.827
112,422,5,69,bend,2,3.0036,6.0,3.6663,4.9155
112,422,5,69,two,3,0.8439,9.0,4.6663,1.6276
112,422,5,69,boundari,2,1.0911,6.0,3.6663,1.7857
112,422,5,69,valu,1,1.4876,3.0,2.6663,1.6738
112,422,5,69,problem,3,1.4657,9.0,4.6663,2.827
112,736,6,49,solut,3,1.2349,9.0,4.4152,2.5172
112,736,6,49,clamp,1,3.795,3.0,2.4152,4.7139
112,736,6,49,plate,5,1.8178,15.0,6.4152,4.2504
112,736,6,49,problem,1,1.4657,3.0,2.4152,1.8207
112,736,6,49,bend,2,3.0036,6.0,3.4152,5.2769
112,736,6,49,boundari,1,1.0911,3.0,2.4152,1.3554
112,736,6,49,problem,1,1.4657,3.0,2.4152,1.8207
112,648,7,56,solut,1,1.2349,3.0,2.5031,1.4801
112,648,7,56,clamp,2,3.795,6.0,3.5031,6.4999
112,648,7,56,plate,2,1.8178,6.0,3.5031,3.1135
112,648,7,56,problem,3,1.4657,9.0,4.5031,2.9295
112,648,7,56,boundari,2,1.0911,6.0,3.5031,1.8689
112,648,7,56,valu,2,1.4876,6.0,3.5031,2.548
112,648,7,56,problem,3,1.4657,9.0,4.5031,2.9295
112,735,8,31,solut,1,1.2349,3.0,2.1892,1.6923
112,735,8,31,clamp,3,3.795,9.0,4.1892,8.153
112,735,8,31,plate,3,1.8178,9.0,4.1892,3.9053
112,735,8,31,bend,2,3.0036,6.0,3.1892,5.6509
112,735,8,31,two,1,0.8439,3.0,2.1892,1.1564
112,936,9,89,solut,1,1.2349,3.0,2.9174,1.2699
112,936,9,89,plate,1,1.8178,3.0,2.9174,1.8693
112,936,9,89,problem,1,1.4657,3.0,2.9174,1.5073
112,936,9,89,theori,1,1.1214,3.0,2.9174,1.1531
112,936,9,89,bend,4,3.0036,12.0,5.9174,6.0911
112,936,9,89,reduc,4,2.3659,12.0,5.9174,4.7979
112,936,9,89,valu,1,1.4876,3.0,2.9174,1.5298
112,936,9,89,problem,1,1.4657,3.0,2.9174,1.5073
112,831,10,52,solut,2,1.2349,6.0,3.4528,2.1459
112,831,10,52,clamp,1,3.795,3.0,2.4528,4.6415
112,831,10,52,problem,4,1.4657,12.0,5.4528,3.2256
112,831,10,52,theori,1,1.1214,3.0,2.4528,1.3715
112,831,10,52,bend,1,3.0036,3.0,2.4528,3.6736
112,831,10,52,two,1,0.8439,3.0,2.4528,1.0321
112,831,10,52,problem,4,1.4657,12.0,5.4528,3.2256
113,815,1,152,oscillatori,2,4.1769,6.0,4.7083,5.3228
113,815,1,152,aerodynam,3,2.0548,9.0,5.7083,3.2396
113,815,1,152,transon,2,3.0939,6.0,4.7083,3.9427
113,815,1,152,mach,4,1.2826,12.0,6.7083,2.2944
113,815,1,152,number,5,0.7937,15.0,7.7083,1.5445
113,704,2,202,data,1,1.8627,3.0,4.3361,1.2888
113,704,2,202,oscillatori,1,4.1769,3.0,4.3361,2.8899
113,704,2,202,aerodynam,1,2.0548,3.0,4.3361,1.4216
113,704,2,202,forc,3,2.1121,9.0,6.3361,3.0001
113,704,2,202,control,3,3.1259,9.0,6.3361,4.4402
113,704,2,202,surfac,2,1.4443,6.0,5.3361,1.624
113,704,2,202,mach,1,1.2826,3.0,4.3361,0.8874
113,704,2,202,number,1,0.7937,3.0,4.3361,0.5491
113,638,3,145,aerodynam,3,2.0548,9.0,5.6204,3.2903
113,638,3,145,control,8,3.1259,24.0,10.6204,7.0639
113,638,3,145,surfac,4,1.4443,12.0,6.6204,2.618
113,638,3,145,transon,1,3.0939,3.0,3.6204,2.5637
113,748,4,159,aerodynam,2,2.0548,6.0,4.7962,2.5705
113,748,4,159,control,5,3.1259,15.0,7.7962,6.0143
113,748,4,159,surfac,5,1.4443,15.0,7.7962,2.7789
113,748,4,159,mach,4,1.2826,12.0,6.7962,2.2648
113,748,4,159,number,5,0.7937,15.0,7.7962,1.5271
113,467,5,115,data,1,1.8627,3.0,3.2438,1.7227
113,467,5,115,exist,2,2.4785,6.0,4.2438,3.5042
113,467,5,115,transon,3,3.0939,9.0,5.2438,5.3101
113,467,5,115,mach,3,1.2826,9.0,5.2438,2.2014
113,467,5,115,number,3,0.7937,9.0,5.2438,1.3622
113,812,6,125,data,4,1.8627,12.0,6.3693,3.5095
113,812,6,125,aerodynam,2,2.0548,6.0,4.3693,2.8216
113,812,6,125,forc,3,2.1121,9.0,5.3693,3.5402
113,812,6,125,mach,3,1.2826,9.0,5.3693,2.15
113,812,6,125,number,4,0.7937,12.0,6.3693,1.4953
113,52,7,111,aerodynam,2,2.0548,6.0,4.1936,2.9399
113,52,7,111,forc,2,2.1121,6.0,4.1936,3.0219
113,52,7,111,control,1,3.1259,3.0,3.1936,2.9364
113,52,7,111,surfac,1,1.4443,3.0,3.1936,1.3568
113,52,7,111,mach,2,1.2826,6.0,4.1936,1.8352
113,52,7,111,number,3,0.7937,9.0,5.1936,1.3754
113,360,8,82,data,1,1.8627,3.0,2.8295,1.975
113,360,8,82,exist,1,2.4785,3.0,2.8295,2.6279
113,360,8,82,aerodynam,1,2.0548,3.0,2.8295,2.1786
113,360,8,82,forc,2,2.1121,6.0,3.8295,3.3092
113,360,8,82,mach,2,1.2826,6.0,3.8295,2.0096
113,360,8,82,number,2,0.7937,6.0,3.8295,1.2435
113,265,9,47,oscillatori,1,4.1769,3.0,2.3901,5.2428
113,265,9,47,control,2,3.1259,6.0,3.3901,5.5325
113,265,9,47,surfac,2,1.4443,6.0,3.3901,2.5563
113,801,10,124,aerodynam,2,2.0548,6.0,4.3568,2.8297
113,801,10,124,forc,1,2.1121,3.0,3.3568,1.8876
113,801,10,124,transon,6,3.0939,18.0,8.3568,6.6641
113,801,10,124,mach,1,1.2826,3.0,3.3568,1.1463
113,801,10,124,number,1,0.7937,3.0,3.3568,0.7093
114,895,1,60,airforc,3,6.8395,9.0,4.5533,13.5189
114,895,1,60,wing,2,1.8222,6.0,3.5533,3.0769
114,895,1,60,oscil,4,3.1759,12.0,5.5533,6.8628
114,895,1,60,flow,2,0.6512,6.0,3.5533,1.0996
114,895,1,60,airforc,3,6.8395,9.0,4.5533,13.5189
114,895,1,60,rectangular,2,3.2286,6.0,3.5533,5.4517
114,712,2,193,wing,10,1.8222,30.0,13.2231,4.1341
114,712,2,193,general,1,1.5665,3.0,4.2231,1.1128
114,712,2,193,planform,7,4.0879,21.0,10.2231,8.3974
114,712,2,193,determin,1,1.5428,3.0,4.2231,1.096
114,712,2,193,method,1,1.1235,3.0,4.2231,0.7981
114,712,2,193,possibl,2,2.2047,6.0,5.2231,2.5327
114,712,2,193,determin,1,1.5428,3.0,4.2231,1.096
114,712,2,193,planform,7,4.0879,21.0,10.2231,8.3974
114,712,2,193,rectangular,2,3.2286,6.0,5.2231,3.7088
114,712,2,193,one,1,0.9143,3.0,4.2231,0.6495
114,712,2,193,method,1,1.1235,3.0,4.2231,0.7981
114,917,3,169,wing,4,1.8222,12.0,6.9218,3.1591
114,917,3,169,general,1,1.5665,3.0,3.9218,1.1983
114,917,3,169,planform,1,4.0879,3.0,3.9218,3.1271
114,917,3,169,oscil,3,3.1759,9.0,5.9218,4.8268
114,917,3,169,transon,2,3.0939,6.0,4.9218,3.7717
114,917,3,169,flow,3,0.6512,9.0,5.9218,0.9897
114,917,3,169,method,4,1.1235,12.0,6.9218,1.9479
114,917,3,169,planform,1,4.0879,3.0,3.9218,3.1271
114,917,3,169,one,4,0.9143,12.0,6.9218,1.5851
114,917,3,169,method,4,1.1235,12.0,6.9218,1.9479
114,1266,4,37,wing,2,1.8222,6.0,3.2645,3.3491
114,1266,4,37,planform,1,4.0879,3.0,2.2645,5.4156
114,1266,4,37,flow,1,0.6512,3.0,2.2645,0.8627
114,1266,4,37,determin,1,1.5428,3.0,2.2645,2.0439
114,1266,4,37,method,1,1.1235,3.0,2.2645,1.4885
114,1266,4,37,possibl,1,2.2047,3.0,2.2645,2.9208
114,1266,4,37,determin,1,1.5428,3.0,2.2645,2.0439
114,1266,4,37,planform,1,4.0879,3.0,2.2645,5.4156
114,1266,4,37,method,1,1.1235,3.0,2.2645,1.4885
114,1290,5,132,wing,3,1.8222,9.0,5.4572,3.0051
114,1290,5,132,planform,3,4.0879,9.0,5.4572,6.7418
114,1290,5,132,transon,5,3.0939,15.0,7.4572,6.2233
114,1290,5,132,method,1,1.1235,3.0,3.4572,0.975
114,1290,5,132,planform,3,4.0879,9.0,5.4572,6.7418
114,1290,5,132,method,1,1.1235,3.0,3.4572,0.975
